R			HF		SAPT0		SAPT2		SAPT2+	SAPT2+(3)	SAPT2+3	SAPT2+(CCD)	SAPT2+(3)(CCD)	SAPT2+3(CCD)
8.8	0.0509378	-0.0822960	-0.0379267	-0.0257959	-0.0432348	-0.0432408	-0.0157734	-0.0332123	-0.0332183
8.9	0.0477195	-0.0761258	-0.0344270	-0.0231376	-0.0395281	-0.0395333	-0.0138060	-0.0301965	-0.0302014
9.0	0.0447415	-0.0704851	-0.0312640	-0.0207481	-0.0361661	-0.0361705	-0.0120519	-0.0274699	-0.0274743
9.1	0.0419858	-0.0653207	-0.0283997	-0.0185957	-0.0331108	-0.0331146	-0.0104848	-0.0250002	-0.0250040
9.2	0.0394312	-0.0605884	-0.0258051	-0.0166572	-0.0303336	-0.0303369	-0.0090862	-0.0227623	-0.0227656
9.3	0.0370685	-0.0562402	-0.0234459	-0.0149031	-0.0277989	-0.0278019	-0.0078295	-0.0207256	-0.0207283
9.4	0.0348706	-0.0522513	-0.0213084	-0.0133243	-0.0254935	-0.0254963	-0.0067109	-0.0188801	-0.0188825
9.5	0.0328325	-0.0485800	-0.0193628	-0.0118949	-0.0233868	-0.0233893	-0.0057065	-0.0171987	-0.0172009
9.6	0.0309353	-0.0452028	-0.0175954	-0.0106051	-0.0214657	-0.0214676	-0.0048102	-0.0156708	-0.0156727
9.7	0.0291679	-0.0420936	-0.0159889	-0.0094405	-0.0197114	-0.0197133	-0.0040099	-0.0142811	-0.0142827
9.8	0.0275211	-0.0392274	-0.0145268	-0.0083879	-0.0181081	-0.0181097	-0.0032950	-0.0130155	-0.0130171
9.9	0.0259836	-0.0365844	-0.0131967	-0.0074377	-0.0166430	-0.0166444	-0.0026583	-0.0118636	-0.0118650
10.0	0.0245504	-0.0341413	-0.0119825	-0.0065762	-0.0152993	-0.0153007	-0.0020877	-0.0108111	-0.0108122
10.1	0.0232086	-0.0318866	-0.0108786	-0.0057996	-0.0140716	-0.0140726	-0.0015818	-0.0098535	-0.0098546
10.2	0.0219571	-0.0297978	-0.0098685	-0.0050940	-0.0129428	-0.0129439	-0.0011276	-0.0089765	-0.0089773
10.3	0.0207808	-0.0278696	-0.0089520	-0.0044608	-0.0119129	-0.0119137	-0.0007284	-0.0081806	-0.0081814
10.4	0.0196828	-0.0260797	-0.0081117	-0.0038842	-0.0109637	-0.0109646	-0.0003701	-0.0074497	-0.0074505
10.5	0.0186521	-0.0244217	-0.0073460	-0.0033641	-0.0100938	-0.0100946	-0.0000533	-0.0067830	-0.0067838
10.6	0.0176885	-0.0228807	-0.0066431	-0.0028907	-0.0092916	-0.0092921	0.0002305	-0.0061702	-0.0061710
10.7	0.0167813	-0.0214524	-0.0060037	-0.0024651	-0.0085566	-0.0085572	0.0004792	-0.0056124	-0.0056129
10.8	0.0159331	-0.0201217	-0.0054153	-0.0020765	-0.0078769	-0.0078774	0.0007026	-0.0050981	-0.0050983
10.9	0.0151328	-0.0188874	-0.0048804	-0.0017279	-0.0072543	-0.0072546	0.0008963	-0.0046297	-0.0046303
